TransactionID,Dairy,Pulses,Veg n Fruits
102567,Cheese,Rajma,Fruits
102568,Milk,Dal,Vegetables
102569,Milk,Rice,Fruits
102570,Flavored Milk,Dal,Fruits
102571,Cheese,Dal,Vegetables
102572,Butter,Rajma,Vegetables
102573,Butter,Dal,Fruits
102574,Cheese,Rajma,Vegetables
102575,Milk,Dal,Vegetables
102576,Cheese,Rajma,Vegetables
102577,Milk,Rice,Vegetables
102578,Cheese,Dal,Vegetables
102579,Flavored Milk,Dal,Fruits
102580,Milk,Rajma,Vegetables
102581,Butter,Rajma,Vegetables
102582,Flavored Milk,Rajma,Vegetables
102583,Milk,Rajma,Fruits
102584,Cheese,Rice,Vegetables
102585,Milk,Rice,Fruits
102586,Flavored Milk,Dal,Vegetables
102587,Milk,Rice,Vegetables
102588,Butter,Rice,Vegetables
102589,Flavored Milk,Rice,Vegetables
102590,Cheese,Rice,Fruits
102591,Flavored Milk,Rajma,Fruits
102592,Flavored Milk,Rajma,Vegetables
102593,Flavored Milk,Rajma,Vegetables
102594,Flavored Milk,Dal,Vegetables
102595,Milk,Rajma,Fruits
102596,Cheese,Rice,Vegetables
102597,Milk,Dal,Fruits
102598,Cheese,Rice,Vegetables
102599,Butter,Rice,Fruits
102600,Butter,Dal,Vegetables
102601,Milk,Rice,Vegetables
102602,Flavored Milk,Rajma,Fruits
102603,Milk,Rajma,Fruits
102604,Flavored Milk,Dal,Vegetables
102605,Flavored Milk,Rice,Fruits
102606,Cheese,Rice,Vegetables
102607,Milk,Dal,Vegetables
102608,Flavored Milk,Dal,Vegetables
102609,Cheese,Rice,Fruits
102610,Butter,Dal,Fruits
102611,Milk,Dal,Vegetables
102612,Flavored Milk,Rajma,Fruits
102613,Butter,Rice,Vegetables
102614,Flavored Milk,Rajma,Fruits
102615,Cheese,Dal,Vegetables
102616,Cheese,Dal,Vegetables
102617,Butter,Rajma,Vegetables
102618,Butter,Rice,Vegetables
102619,Butter,Rajma,Fruits
102620,Cheese,Rajma,Fruits
102621,Cheese,Dal,Fruits
102622,Butter,Rajma,Vegetables
102623,Milk,Rice,Vegetables
102624,Milk,Dal,Vegetables
102625,Milk,Dal,Fruits
102626,Flavored Milk,Dal,Fruits
102627,Cheese,Rajma,Vegetables
102628,Cheese,Rice,Fruits
102629,Cheese,Dal,Vegetables
102630,Milk,Rajma,Fruits
102631,Butter,Dal,Vegetables
102632,Butter,Rajma,Fruits
102633,Cheese,Rice,Vegetables
102634,Milk,Rajma,Fruits
102635,Milk,Rice,Fruits
102636,Cheese,Rajma,Vegetables
102637,Cheese,Rice,Fruits
102638,Butter,Rice,Vegetables
102639,Flavored Milk,Rice,Vegetables
102640,Flavored Milk,Dal,Vegetables
102641,Milk,Dal,Fruits
102642,Butter,Rajma,Vegetables
102643,Flavored Milk,Dal,Vegetables
102644,Butter,Rajma,Fruits
102645,Flavored Milk,Dal,Fruits
102646,Butter,Rice,Vegetables
102647,Cheese,Rice,Fruits
102648,Milk,Rice,Fruits
102649,Butter,Rajma,Vegetables
102650,Milk,Rajma,Vegetables
102651,Cheese,Dal,Vegetables
102652,Flavored Milk,Rajma,Vegetables
102653,Butter,Rajma,Fruits
102654,Butter,Rice,Vegetables
102655,Butter,Rajma,Fruits
102656,Flavored Milk,Rajma,Vegetables
102657,Cheese,Dal,Vegetables
102658,Butter,Rice,Vegetables
102659,Milk,Rajma,Vegetables
102660,Butter,Rajma,Vegetables
102661,Cheese,Rice,Fruits
102662,Flavored Milk,Rice,Vegetables
102663,Butter,Dal,Fruits
102664,Flavored Milk,Dal,Vegetables
102665,Flavored Milk,Dal,Fruits
102666,Cheese,Rajma,Fruits
102667,Butter,Rice,Fruits
102668,Cheese,Rice,Fruits
102669,Cheese,Rice,Vegetables
102670,Butter,Dal,Vegetables
102671,Cheese,Rajma,Fruits
102672,Butter,Rice,Fruits
102673,Flavored Milk,Rajma,Fruits
102674,Cheese,Rajma,Vegetables
102675,Milk,Rice,Vegetables
102676,Flavored Milk,Dal,Vegetables
102677,Butter,Rice,Fruits
102678,Cheese,Rice,Vegetables
102679,Flavored Milk,Rice,Vegetables
102680,Milk,Dal,Fruits
102681,Flavored Milk,Dal,Vegetables
102682,Flavored Milk,Dal,Fruits
102683,Cheese,Rice,Vegetables
102684,Milk,Rice,Vegetables
102685,Milk,Rajma,Vegetables
102686,Flavored Milk,Rajma,Fruits
102687,Flavored Milk,Dal,Vegetables
102688,Flavored Milk,Rajma,Fruits
102689,Flavored Milk,Dal,Vegetables
102690,Cheese,Dal,Fruits
102691,Flavored Milk,Dal,Vegetables
102692,Cheese,Rice,Fruits
102693,Flavored Milk,Dal,Vegetables
102694,Cheese,Dal,Fruits
102695,Butter,Rajma,Fruits
102696,Cheese,Dal,Vegetables
102697,Cheese,Dal,Vegetables
102698,Milk,Dal,Vegetables
102699,Flavored Milk,Rajma,Fruits
102700,Cheese,Dal,Vegetables
102701,Flavored Milk,Dal,Fruits
102702,Milk,Dal,Fruits
102703,Cheese,Rice,Fruits
102704,Flavored Milk,Dal,Fruits
102705,Cheese,Dal,Vegetables
102706,Butter,Rajma,Vegetables
102707,Cheese,Rajma,Fruits
102708,Cheese,Rice,Vegetables
102709,Flavored Milk,Rajma,Vegetables
102710,Butter,Dal,Vegetables
102711,Butter,Rice,Vegetables
102712,Cheese,Dal,Fruits
102713,Flavored Milk,Rice,Fruits
102714,Flavored Milk,Dal,Fruits
102715,Cheese,Rice,Vegetables
102716,Cheese,Dal,Vegetables
102717,Cheese,Dal,Fruits
102718,Milk,Dal,Fruits
102719,Milk,Rice,Vegetables
102720,Milk,Rajma,Vegetables
102721,Butter,Rice,Vegetables
102722,Milk,Rajma,Vegetables
102723,Milk,Rice,Vegetables
102724,Flavored Milk,Dal,Fruits
102725,Cheese,Rajma,Fruits
102726,Cheese,Rice,Fruits
102727,Flavored Milk,Rajma,Vegetables
102728,Cheese,Rajma,Fruits
102729,Flavored Milk,Dal,Vegetables
102730,Butter,Dal,Vegetables
102731,Milk,Dal,Vegetables
102732,Flavored Milk,Dal,Fruits
102733,Cheese,Rajma,Vegetables
102734,Butter,Rajma,Fruits
102735,Flavored Milk,Rajma,Fruits
102736,Flavored Milk,Rajma,Fruits
102737,Cheese,Rajma,Fruits
102738,Cheese,Dal,Vegetables
102739,Milk,Rajma,Vegetables
102740,Butter,Dal,Fruits
102741,Cheese,Rajma,Vegetables
102742,Milk,Rajma,Fruits
102743,Cheese,Dal,Vegetables
102744,Cheese,Dal,Fruits
102745,Flavored Milk,Rajma,Fruits
102746,Milk,Dal,Fruits
102747,Flavored Milk,Rice,Vegetables
102748,Flavored Milk,Dal,Fruits
102749,Flavored Milk,Rice,Fruits
102750,Cheese,Dal,Fruits
102751,Milk,Rice,Fruits
102752,Flavored Milk,Rajma,Fruits
102753,Cheese,Rice,Vegetables
102754,Butter,Rajma,Fruits
102755,Butter,Dal,Vegetables
102756,Butter,Rice,Fruits
102757,Milk,Rice,Vegetables
102758,Milk,Dal,Fruits
102759,Flavored Milk,Rajma,Fruits
102760,Butter,Dal,Vegetables
102761,Cheese,Dal,Vegetables
102762,Butter,Rice,Vegetables
102763,Flavored Milk,Dal,Vegetables
102764,Butter,Rajma,Vegetables
102765,Flavored Milk,Rajma,Vegetables
102766,Flavored Milk,Dal,Fruits
102767,Butter,Rajma,Vegetables
102768,Flavored Milk,Rice,Vegetables
102769,Cheese,Rajma,Vegetables
102770,Flavored Milk,Rice,Vegetables
102771,Butter,Rajma,Vegetables
102772,Butter,Dal,Vegetables
102773,Milk,Dal,Fruits
102774,Milk,Rajma,Vegetables
102775,Flavored Milk,Rajma,Vegetables
102776,Milk,Rajma,Fruits
102777,Butter,Dal,Vegetables
102778,Flavored Milk,Rice,Vegetables
102779,Milk,Rajma,Vegetables
102780,Milk,Rice,Fruits
102781,Butter,Rice,Vegetables
102782,Milk,Rice,Vegetables
102783,Cheese,Rice,Vegetables
102784,Milk,Dal,Vegetables
102785,Flavored Milk,Rice,Fruits
102786,Butter,Rajma,Vegetables
102787,Flavored Milk,Rajma,Vegetables
102788,Cheese,Rice,Fruits
102789,Cheese,Dal,Fruits
102790,Cheese,Rajma,Vegetables
102791,Flavored Milk,Dal,Fruits
102792,Milk,Dal,Vegetables
102793,Cheese,Rajma,Fruits
102794,Butter,Rice,Fruits
102795,Milk,Rice,Fruits
102796,Flavored Milk,Rajma,Vegetables
102797,Milk,Rice,Vegetables
102798,Cheese,Rice,Vegetables
102799,Milk,Rajma,Vegetables
102800,Milk,Rajma,Fruits
102801,Butter,Rajma,Vegetables
102802,Cheese,Rice,Fruits
102803,Butter,Dal,Fruits
102804,Cheese,Rajma,Vegetables
102805,Milk,Rice,Vegetables
102806,Butter,Rice,Fruits
102807,Milk,Rice,Fruits
102808,Cheese,Rice,Vegetables
102809,Butter,Rajma,Fruits
102810,Milk,Dal,Vegetables
102811,Cheese,Rajma,Fruits
102812,Milk,Rajma,Vegetables
102813,Butter,Rajma,Fruits
102814,Milk,Rice,Vegetables
102815,Flavored Milk,Dal,Fruits
102816,Flavored Milk,Dal,Fruits
102817,Milk,Rice,Vegetables
102818,Butter,Dal,Vegetables
102819,Milk,Rice,Fruits
102820,Cheese,Rajma,Fruits
102821,Butter,Rice,Vegetables
102822,Milk,Rajma,Fruits
102823,Butter,Dal,Fruits
102824,Cheese,Rajma,Fruits
102825,Butter,Rice,Vegetables
102826,Cheese,Rice,Vegetables
102827,Flavored Milk,Dal,Vegetables
102828,Cheese,Rajma,Fruits
102829,Butter,Rice,Fruits
102830,Flavored Milk,Rajma,Fruits
102831,Flavored Milk,Dal,Fruits
102832,Milk,Dal,Fruits
102833,Milk,Rice,Fruits
102834,Butter,Dal,Vegetables
102835,Cheese,Rice,Fruits
102836,Cheese,Rajma,Vegetables
102837,Butter,Rice,Vegetables
102838,Flavored Milk,Rajma,Vegetables
102839,Milk,Rajma,Fruits
102840,Butter,Rice,Vegetables
102841,Cheese,Rajma,Vegetables
102842,Milk,Rice,Fruits
102843,Milk,Dal,Fruits
102844,Butter,Rajma,Fruits
102845,Milk,Dal,Vegetables
102846,Milk,Rajma,Vegetables
102847,Cheese,Dal,Fruits
102848,Milk,Dal,Fruits
102849,Flavored Milk,Rice,Fruits
102850,Flavored Milk,Dal,Vegetables
102851,Butter,Rajma,Vegetables
102852,Butter,Dal,Vegetables
102853,Cheese,Dal,Fruits
102854,Cheese,Dal,Vegetables
102855,Cheese,Rajma,Fruits
102856,Milk,Rice,Fruits
102857,Flavored Milk,Rice,Fruits
102858,Milk,Rajma,Vegetables
102859,Milk,Rice,Vegetables
102860,Flavored Milk,Rice,Vegetables
102861,Flavored Milk,Rajma,Fruits
102862,Milk,Dal,Vegetables
102863,Cheese,Rajma,Vegetables
102864,Flavored Milk,Rice,Fruits
102865,Milk,Dal,Vegetables
102866,Cheese,Dal,Vegetables
102867,Butter,Dal,Vegetables
102868,Milk,Rice,Vegetables
102869,Butter,Rice,Vegetables
102870,Flavored Milk,Rice,Vegetables
102871,Butter,Rice,Vegetables
102872,Cheese,Rajma,Vegetables
102873,Milk,Rajma,Fruits
102874,Flavored Milk,Rajma,Vegetables
102875,Butter,Rajma,Fruits
102876,Butter,Rajma,Fruits
102877,Flavored Milk,Rice,Vegetables
102878,Flavored Milk,Dal,Fruits
102879,Butter,Rice,Fruits
102880,Flavored Milk,Dal,Vegetables
102881,Butter,Rajma,Fruits
102882,Milk,Rice,Vegetables
102883,Cheese,Rice,Vegetables
102884,Cheese,Rice,Vegetables
102885,Butter,Rajma,Fruits
102886,Butter,Rice,Vegetables
102887,Milk,Rajma,Fruits
102888,Cheese,Dal,Vegetables
102889,Flavored Milk,Dal,Fruits
102890,Milk,Rice,Fruits
102891,Butter,Dal,Vegetables
102892,Flavored Milk,Dal,Vegetables
102893,Cheese,Rajma,Vegetables
102894,Butter,Rice,Fruits
102895,Milk,Rajma,Fruits
102896,Cheese,Rajma,Fruits
102897,Milk,Rajma,Vegetables
102898,Butter,Rajma,Vegetables
102899,Flavored Milk,Rice,Fruits
102900,Flavored Milk,Rajma,Vegetables
102901,Cheese,Rajma,Fruits
102902,Flavored Milk,Dal,Fruits
102903,Cheese,Rajma,Vegetables
102904,Cheese,Dal,Vegetables
102905,Cheese,Dal,Fruits
102906,Flavored Milk,Dal,Fruits
102907,Butter,Rice,Vegetables
102908,Milk,Dal,Vegetables
102909,Milk,Rice,Vegetables
102910,Cheese,Dal,Fruits
102911,Flavored Milk,Dal,Vegetables
102912,Cheese,Rajma,Vegetables
102913,Cheese,Rice,Fruits
102914,Flavored Milk,Dal,Fruits
102915,Butter,Dal,Fruits
102916,Flavored Milk,Dal,Vegetables
102917,Butter,Dal,Vegetables
102918,Milk,Rajma,Fruits
102919,Flavored Milk,Rice,Fruits
102920,Butter,Dal,Fruits
102921,Butter,Rajma,Fruits
102922,Butter,Rice,Vegetables
102923,Flavored Milk,Rice,Vegetables
102924,Milk,Rice,Vegetables
102925,Flavored Milk,Rice,Fruits
102926,Butter,Rice,Fruits
102927,Cheese,Dal,Fruits
102928,Butter,Rajma,Fruits
102929,Flavored Milk,Dal,Vegetables
102930,Cheese,Rice,Vegetables
102931,Butter,Rajma,Vegetables
102932,Flavored Milk,Rajma,Vegetables
102933,Milk,Rice,Fruits
102934,Milk,Rice,Vegetables
102935,Cheese,Rajma,Vegetables
102936,Butter,Dal,Fruits
102937,Butter,Rajma,Vegetables
102938,Milk,Dal,Fruits
102939,Cheese,Rice,Vegetables
102940,Flavored Milk,Rajma,Vegetables
102941,Flavored Milk,Rice,Vegetables
102942,Flavored Milk,Rajma,Fruits
102943,Milk,Rajma,Vegetables
102944,Milk,Rajma,Vegetables
102945,Flavored Milk,Dal,Vegetables
102946,Flavored Milk,Rajma,Vegetables
102947,Flavored Milk,Rajma,Vegetables
102948,Cheese,Rajma,Fruits
102949,Butter,Dal,Fruits
102950,Flavored Milk,Dal,Vegetables
102951,Cheese,Rice,Fruits
102952,Flavored Milk,Rice,Fruits
102953,Flavored Milk,Rajma,Fruits
102954,Butter,Rice,Fruits
102955,Flavored Milk,Rajma,Vegetables
102956,Butter,Dal,Fruits
102957,Milk,Rajma,Vegetables
102958,Cheese,Rice,Fruits
102959,Cheese,Rajma,Vegetables
102960,Milk,Dal,Vegetables
102961,Milk,Dal,Vegetables
102962,Cheese,Rajma,Vegetables
102963,Butter,Rajma,Vegetables
102964,Flavored Milk,Dal,Vegetables
102965,Milk,Rice,Fruits
102966,Cheese,Rajma,Vegetables
102967,Milk,Rice,Vegetables
102968,Cheese,Dal,Vegetables
102969,Cheese,Rajma,Vegetables
102970,Cheese,Rajma,Vegetables
102971,Flavored Milk,Dal,Fruits
102972,Flavored Milk,Rajma,Vegetables
102973,Milk,Rice,Fruits
102974,Flavored Milk,Rice,Fruits
102975,Butter,Rajma,Vegetables
102976,Milk,Rice,Vegetables
102977,Flavored Milk,Rajma,Vegetables
102978,Butter,Rajma,Vegetables
102979,Cheese,Rajma,Vegetables
102980,Cheese,Rajma,Fruits
102981,Flavored Milk,Dal,Fruits
102982,Flavored Milk,Rice,Vegetables
102983,Cheese,Rice,Fruits
102984,Cheese,Dal,Fruits
102985,Cheese,Dal,Vegetables
102986,Cheese,Rice,Vegetables
102987,Cheese,Dal,Vegetables
102988,Milk,Rajma,Vegetables
102989,Butter,Rice,Vegetables
102990,Cheese,Dal,Fruits
102991,Milk,Dal,Vegetables
102992,Butter,Dal,Fruits
102993,Milk,Dal,Fruits
102994,Flavored Milk,Rajma,Fruits
102995,Flavored Milk,Rajma,Fruits
102996,Cheese,Rajma,Fruits
102997,Cheese,Dal,Vegetables
102998,Cheese,Dal,Vegetables
102999,Butter,Rajma,Fruits
103000,Butter,Rajma,Fruits
103001,Cheese,Dal,Fruits
103002,Cheese,Rice,Fruits
103003,Cheese,Dal,Fruits
103004,Cheese,Rice,Fruits
103005,Flavored Milk,Rice,Vegetables
103006,Milk,Dal,Fruits
103007,Butter,Dal,Vegetables
103008,Milk,Dal,Fruits
103009,Flavored Milk,Rice,Vegetables
103010,Milk,Rice,Fruits
103011,Flavored Milk,Rice,Vegetables
103012,Butter,Rice,Fruits
103013,Milk,Dal,Fruits
103014,Butter,Dal,Fruits
103015,Butter,Rajma,Vegetables
103016,Butter,Rajma,Vegetables
103017,Butter,Rajma,Vegetables
103018,Milk,Rice,Fruits
103019,Milk,Dal,Vegetables
103020,Milk,Rajma,Fruits
103021,Butter,Rajma,Fruits
103022,Butter,Rajma,Fruits
103023,Flavored Milk,Rajma,Vegetables
103024,Flavored Milk,Rice,Vegetables
103025,Cheese,Rice,Fruits
103026,Butter,Rice,Fruits
103027,Butter,Rajma,Vegetables
103028,Butter,Rice,Fruits
103029,Butter,Rajma,Fruits
103030,Milk,Rajma,Fruits
103031,Cheese,Rajma,Vegetables
103032,Butter,Dal,Fruits
103033,Cheese,Dal,Vegetables
103034,Milk,Rajma,Vegetables
103035,Flavored Milk,Rajma,Vegetables
103036,Cheese,Rajma,Vegetables
103037,Flavored Milk,Dal,Vegetables
103038,Flavored Milk,Dal,Vegetables
103039,Milk,Dal,Vegetables
103040,Cheese,Rajma,Fruits
103041,Milk,Dal,Vegetables
103042,Flavored Milk,Rice,Vegetables
103043,Flavored Milk,Rajma,Vegetables
103044,Flavored Milk,Rice,Fruits
103045,Butter,Dal,Fruits
103046,Milk,Dal,Vegetables
103047,Milk,Dal,Vegetables
103048,Butter,Rajma,Vegetables
103049,Butter,Dal,Vegetables
103050,Butter,Rajma,Vegetables
103051,Butter,Rice,Fruits
103052,Flavored Milk,Dal,Vegetables
103053,Butter,Dal,Fruits
103054,Butter,Rice,Fruits
103055,Cheese,Rajma,Fruits
103056,Cheese,Rajma,Vegetables
103057,Butter,Rice,Fruits
103058,Milk,Rice,Fruits
103059,Flavored Milk,Rajma,Fruits
103060,Milk,Dal,Vegetables
103061,Milk,Dal,Fruits
103062,Butter,Dal,Vegetables
103063,Butter,Dal,Vegetables
103064,Cheese,Rajma,Vegetables
103065,Cheese,Rice,Vegetables
103066,Butter,Rice,Fruits
103067,Butter,Dal,Fruits
103068,Butter,Rice,Fruits
103069,Milk,Dal,Fruits
103070,Milk,Dal,Vegetables
103071,Flavored Milk,Rajma,Vegetables
103072,Butter,Rajma,Vegetables
103073,Butter,Rajma,Vegetables
103074,Cheese,Rice,Vegetables
103075,Flavored Milk,Rice,Vegetables
103076,Butter,Dal,Vegetables
103077,Flavored Milk,Rice,Vegetables
103078,Cheese,Rice,Vegetables
103079,Flavored Milk,Dal,Fruits
103080,Flavored Milk,Dal,Vegetables
103081,Butter,Dal,Vegetables
103082,Milk,Rajma,Fruits
103083,Butter,Rajma,Fruits
103084,Cheese,Rajma,Fruits
103085,Milk,Rajma,Vegetables
103086,Milk,Rajma,Fruits
103087,Milk,Rajma,Fruits
103088,Flavored Milk,Dal,Fruits
103089,Flavored Milk,Rice,Vegetables
103090,Cheese,Dal,Vegetables
103091,Cheese,Rajma,Vegetables
103092,Cheese,Dal,Fruits
103093,Cheese,Rice,Vegetables
103094,Flavored Milk,Rajma,Fruits
103095,Flavored Milk,Rajma,Vegetables
103096,Milk,Rice,Vegetables
103097,Milk,Rajma,Vegetables
103098,Cheese,Rice,Fruits
103099,Cheese,Dal,Fruits
103100,Flavored Milk,Rajma,Vegetables
103101,Butter,Dal,Vegetables
103102,Butter,Rajma,Vegetables
103103,Flavored Milk,Rice,Fruits
103104,Butter,Rajma,Vegetables
103105,Flavored Milk,Rice,Fruits
103106,Butter,Rice,Fruits
103107,Butter,Rice,Vegetables
103108,Milk,Dal,Vegetables
103109,Flavored Milk,Dal,Fruits
103110,Flavored Milk,Rice,Fruits
103111,Cheese,Rice,Vegetables
103112,Butter,Rice,Vegetables
103113,Cheese,Rajma,Vegetables
103114,Cheese,Rice,Fruits
103115,Cheese,Dal,Fruits
103116,Butter,Rajma,Vegetables
103117,Milk,Rajma,Fruits
103118,Cheese,Rajma,Vegetables
103119,Butter,Rice,Vegetables
103120,Milk,Rajma,Vegetables
103121,Flavored Milk,Dal,Fruits
103122,Flavored Milk,Dal,Fruits
103123,Milk,Rice,Vegetables
103124,Cheese,Rajma,Fruits
103125,Butter,Rajma,Vegetables
103126,Butter,Rice,Vegetables
103127,Cheese,Rajma,Vegetables
103128,Butter,Rajma,Vegetables
103129,Cheese,Rajma,Fruits
103130,Cheese,Dal,Fruits
103131,Cheese,Rajma,Fruits
103132,Butter,Rice,Vegetables
103133,Flavored Milk,Rajma,Fruits
103134,Cheese,Dal,Fruits
103135,Cheese,Dal,Fruits
103136,Cheese,Dal,Fruits
103137,Cheese,Dal,Vegetables
103138,Flavored Milk,Rice,Fruits
103139,Cheese,Rajma,Fruits
103140,Milk,Rice,Vegetables
103141,Milk,Rice,Fruits
103142,Flavored Milk,Rice,Vegetables
103143,Flavored Milk,Rajma,Vegetables
103144,Flavored Milk,Rajma,Fruits
103145,Cheese,Rice,Vegetables
103146,Butter,Dal,Vegetables
103147,Butter,Rajma,Fruits
103148,Cheese,Dal,Vegetables
103149,Milk,Rice,Vegetables
103150,Butter,Rice,Fruits
103151,Cheese,Rajma,Vegetables
103152,Cheese,Dal,Vegetables
103153,Butter,Dal,Vegetables
103154,Milk,Dal,Vegetables
103155,Milk,Rajma,Vegetables
103156,Butter,Rajma,Fruits
103157,Butter,Dal,Vegetables
103158,Flavored Milk,Dal,Fruits
103159,Cheese,Rice,Vegetables
103160,Flavored Milk,Rice,Fruits
103161,Butter,Dal,Fruits
103162,Butter,Rice,Fruits
103163,Flavored Milk,Rice,Fruits
103164,Butter,Dal,Fruits
103165,Cheese,Dal,Vegetables
103166,Butter,Rice,Vegetables
103167,Flavored Milk,Dal,Fruits
103168,Butter,Dal,Vegetables
103169,Milk,Dal,Fruits
103170,Butter,Dal,Vegetables
103171,Flavored Milk,Dal,Fruits
103172,Cheese,Rice,Vegetables
103173,Flavored Milk,Rajma,Fruits
103174,Milk,Rajma,Vegetables
103175,Flavored Milk,Rice,Fruits
103176,Milk,Dal,Fruits
103177,Cheese,Dal,Vegetables
103178,Flavored Milk,Rajma,Fruits
103179,Cheese,Dal,Vegetables
103180,Cheese,Dal,Fruits
103181,Cheese,Rice,Vegetables
103182,Cheese,Dal,Vegetables
103183,Butter,Dal,Fruits
103184,Butter,Rice,Fruits
103185,Butter,Rajma,Vegetables
103186,Butter,Dal,Vegetables
103187,Milk,Dal,Fruits
103188,Milk,Rice,Vegetables
103189,Flavored Milk,Rajma,Vegetables
103190,Butter,Rajma,Vegetables
103191,Milk,Dal,Fruits
103192,Cheese,Rice,Vegetables
103193,Milk,Rajma,Vegetables
103194,Cheese,Rice,Fruits
103195,Milk,Dal,Fruits
103196,Cheese,Dal,Vegetables
103197,Milk,Rice,Fruits
103198,Flavored Milk,Rajma,Fruits
103199,Flavored Milk,Rice,Fruits
103200,Flavored Milk,Rajma,Fruits
103201,Butter,Rajma,Fruits
103202,Butter,Dal,Fruits
103203,Milk,Rice,Vegetables
103204,Cheese,Dal,Fruits
103205,Milk,Dal,Fruits
103206,Milk,Dal,Vegetables
103207,Flavored Milk,Rice,Fruits
103208,Flavored Milk,Dal,Fruits
103209,Cheese,Rajma,Fruits
103210,Milk,Rajma,Vegetables
103211,Flavored Milk,Dal,Fruits
103212,Flavored Milk,Dal,Vegetables
103213,Milk,Rice,Vegetables
103214,Butter,Dal,Vegetables
103215,Butter,Dal,Vegetables
103216,Milk,Rice,Fruits
103217,Butter,Rajma,Fruits
103218,Cheese,Rice,Fruits
103219,Cheese,Rajma,Fruits
103220,Cheese,Rajma,Vegetables
103221,Butter,Dal,Vegetables
103222,Milk,Rajma,Fruits
103223,Butter,Rajma,Fruits
103224,Flavored Milk,Dal,Vegetables
103225,Milk,Dal,Fruits
103226,Milk,Rice,Vegetables
103227,Flavored Milk,Rajma,Fruits
103228,Milk,Rajma,Fruits
103229,Butter,Rice,Fruits
103230,Butter,Dal,Fruits
103231,Flavored Milk,Rajma,Vegetables
103232,Cheese,Rajma,Fruits
103233,Butter,Rice,Vegetables
103234,Flavored Milk,Rajma,Vegetables
103235,Flavored Milk,Rice,Vegetables
103236,Butter,Rice,Fruits
103237,Flavored Milk,Rice,Vegetables
103238,Milk,Dal,Fruits
103239,Milk,Dal,Fruits
103240,Butter,Rajma,Vegetables
103241,Butter,Rice,Vegetables
103242,Flavored Milk,Rajma,Fruits
103243,Milk,Dal,Vegetables
103244,Cheese,Rice,Fruits
103245,Butter,Rice,Fruits
103246,Butter,Rice,Fruits
103247,Cheese,Rajma,Vegetables
103248,Butter,Rajma,Fruits
103249,Butter,Rice,Fruits
103250,Cheese,Rajma,Vegetables
103251,Cheese,Rajma,Fruits
103252,Milk,Dal,Vegetables
103253,Cheese,Rice,Vegetables
103254,Milk,Rajma,Vegetables
103255,Butter,Rajma,Fruits
103256,Flavored Milk,Rajma,Fruits
103257,Flavored Milk,Dal,Fruits
103258,Butter,Dal,Vegetables
103259,Milk,Rice,Vegetables
103260,Butter,Dal,Vegetables
103261,Flavored Milk,Dal,Vegetables
103262,Milk,Rajma,Fruits
103263,Cheese,Dal,Vegetables
103264,Butter,Rice,Vegetables
103265,Cheese,Rice,Fruits
103266,Cheese,Rajma,Fruits
103267,Butter,Rice,Vegetables
103268,Butter,Rajma,Fruits
103269,Butter,Rice,Fruits
103270,Cheese,Dal,Vegetables
103271,Butter,Rice,Vegetables
103272,Butter,Rice,Vegetables
103273,Milk,Rajma,Fruits
103274,Cheese,Dal,Vegetables
103275,Milk,Rajma,Fruits
103276,Cheese,Dal,Fruits
103277,Flavored Milk,Rajma,Vegetables
103278,Butter,Dal,Fruits
103279,Cheese,Rajma,Vegetables
